part_num,color_id,part_name,part_cat_id,part_material,part_cat_name,color_name,rgb,is_trans,quantity,have_image,part_cat_group,part_cat_group_id
x579c02,0,Electric Train Motor 4.5V 4 x 12 x 4 with Black Base,45,Plastic,"Power Functions, Mindstorms and Electric",Black,05131D,f,5,t,Mechanical & Technic,5
32288c02,0,Electric Motor 4.5V 17 x 6 x 5 with Switch [Light Gray Bottom],45,Plastic,"Power Functions, Mindstorms and Electric",Black,05131D,f,3,t,Mechanical & Technic,5
2847c02,0,Electric 9V Battery Box 4 x 14 x 4 with Yellow Base Complete Assembly,45,Plastic,"Power Functions, Mindstorms and Electric",Black,05131D,f,10,t,Mechanical & Technic,5
433c01,0,Electric Train 12V Brick  2 x  4 Type 1 (Complete),45,Plastic,"Power Functions, Mindstorms and Electric",Black,05131D,f,18,t,Mechanical & Technic,5
2928,0,"Electric, Train Light Prism 1 x 4 Holder",45,Plastic,"Power Functions, Mindstorms and Electric",Black,05131D,f,8,t,Mechanical & Technic,5
4774c01,0,Electric Sound Siren 9V 2 x 2 x 1 1/3 with Two Town Police Noises,45,Plastic,"Power Functions, Mindstorms and Electric",Black,05131D,f,9,t,Mechanical & Technic,5
2840c01,0,Technic Control Center I,45,Plastic,"Power Functions, Mindstorms and Electric",Black,05131D,f,2,t,Mechanical & Technic,5
3443c02,0,"Train Battery Box Car with Black Base, Red Wheels and Magnets",45,Plastic,"Power Functions, Mindstorms and Electric",Black,05131D,f,2,t,Mechanical & Technic,5
699,0,Train Battery Box Car Roof 6 x 14,45,Plastic,"Power Functions, Mindstorms and Electric",Black,05131D,f,1,t,Mechanical & Technic,5
87574,0,"Electric Train Motor RC Train with PF Cable, Orange Wheel Holders",45,Plastic,"Power Functions, Mindstorms and Electric",Black,05131D,f,9,t,Mechanical & Technic,5
501b,0,~Electric Train Motor 12V Unslotted with 3-Hole Plugs,45,Plastic,"Power Functions, Mindstorms and Electric",Black,05131D,f,1,t,Mechanical & Technic,5
53788,0,Mindstorms NXT - Complete Brick with Dark Bluish Gray Base,45,Plastic,"Power Functions, Mindstorms and Electric",Black,05131D,f,1,t,Mechanical & Technic,5
55804,0,"Electric Connector Cable, Mindstorms NXT 20cm",45,Plastic,"Power Functions, Mindstorms and Electric",Black,05131D,f,4,t,Mechanical & Technic,5
55805,0,"Electric Connector Cable, Mindstorms NXT 35cm",45,Plastic,"Power Functions, Mindstorms and Electric",Black,05131D,f,24,t,Mechanical & Technic,5
55806,0,"Electric Connector Cable, Mindstorms NXT 50cm",45,Plastic,"Power Functions, Mindstorms and Electric",Black,05131D,f,12,t,Mechanical & Technic,5
70022,0,"Electric, Train 12V 2 x 3 Signal Light Brick with Red and Green Lights",45,Plastic,"Power Functions, Mindstorms and Electric",Black,05131D,f,2,t,Mechanical & Technic,5
2840c02,0,Technic Control Center II,45,Plastic,"Power Functions, Mindstorms and Electric",Black,05131D,f,2,t,Mechanical & Technic,5
11145,0,Electric Mindstorms EV3 Cable 25 cm,45,Plastic,"Power Functions, Mindstorms and Electric",Black,05131D,f,16,t,Mechanical & Technic,5
32021,0,Code Pilot Unit with Battery Holder,45,Plastic,"Power Functions, Mindstorms and Electric",Black,05131D,f,2,t,Mechanical & Technic,5
32023,0,Code Pilot - Battery Cover,45,Plastic,"Power Functions, Mindstorms and Electric",Black,05131D,f,2,t,Mechanical & Technic,5
32288c01,0,Electric Motor 4.5V 17 x 6 x 5 with Switch [Dark Gray Bottom],45,Plastic,"Power Functions, Mindstorms and Electric",Black,05131D,f,1,t,Mechanical & Technic,5
6553,0,Technic Axle 1.5 with Perpendicular Axle Connector (Technic Pole Reverser Handle),12,Plastic,Technic Connectors,Black,05131D,f,583,t,Mechanical & Technic,5
32013,0,Technic Axle and Pin Connector Angled #1,12,Plastic,Technic Connectors,Black,05131D,f,2016,t,Mechanical & Technic,5
32174,0,"Technic Axle Connector 2 x 3 with Ball Socket, Open Sides",12,Plastic,Technic Connectors,Black,05131D,f,411,t,Mechanical & Technic,5
50898,0,"Technic, Axle and Pin Connector 2 x 7 with Two Ball Joint Sockets",12,Plastic,Technic Connectors,Black,05131D,f,27,t,Mechanical & Technic,5
6538b,0,Technic Axle Connector Ridged [with x Hole x Orientation],12,Plastic,Technic Connectors,Black,05131D,f,611,t,Mechanical & Technic,5
32530,0,Technic Pin Connector Plate 1 x 2 x 1 2/3 [Two Holes On Top],12,Plastic,Technic Connectors,Black,05131D,f,415,t,Mechanical & Technic,5
32016,0,Technic Axle and Pin Connector Angled #3 - 157.5°,12,Plastic,Technic Connectors,Black,05131D,f,774,t,Mechanical & Technic,5
42003,0,Technic Axle and Pin Connector Perpendicular 3L with 2 Pin Holes,12,Plastic,Technic Connectors,Black,05131D,f,1147,t,Mechanical & Technic,5
59443,0,Technic Axle Connector Smooth [with x Hole + Orientation],12,Plastic,Technic Connectors,Black,05131D,f,1650,t,Mechanical & Technic,5
62462,0,Technic Pin Connector Round [Slotted],12,Plastic,Technic Connectors,Black,05131D,f,910,t,Mechanical & Technic,5
6536,0,Technic Axle and Pin Connector Perpendicular,12,Plastic,Technic Connectors,Black,05131D,f,2524,t,Mechanical & Technic,5
75535,0,Technic Pin Connector Round [No Slot],12,Plastic,Technic Connectors,Black,05131D,f,335,t,Mechanical & Technic,5
32039,0,Technic Axle Connector with Axle Hole,12,Plastic,Technic Connectors,Black,05131D,f,1713,t,Mechanical & Technic,5
32529,0,Technic Pin Connector Plate with One Hole (Single on Bottom),12,Plastic,Technic Connectors,Black,05131D,f,202,t,Mechanical & Technic,5
15100,0,Technic Pin Connector Hub with 1 Pin with Friction Ridges Lengthwise,12,Plastic,Technic Connectors,Black,05131D,f,1162,t,Mechanical & Technic,5
41678,0,Technic Axle and Pin Connector Perpendicular Double Split,12,Plastic,Technic Connectors,Black,05131D,f,421,t,Mechanical & Technic,5
87082,0,Technic Pin Connector Hub with 2 Pins with Friction Ridges Lengthwise,12,Plastic,Technic Connectors,Black,05131D,f,288,t,Mechanical & Technic,5
32014,0,Technic Axle and Pin Connector Angled #6 - 90°,12,Plastic,Technic Connectors,Black,05131D,f,567,t,Mechanical & Technic,5
32015,0,Technic Axle and Pin Connector Angled #5 - 112.5°,12,Plastic,Technic Connectors,Black,05131D,f,489,t,Mechanical & Technic,5
32034,0,Technic Axle and Pin Connector Angled #2 - 180°,12,Plastic,Technic Connectors,Black,05131D,f,1347,t,Mechanical & Technic,5
32126,0,Technic Axle and Pin Connector Toggle Joint Smooth,12,Plastic,Technic Connectors,Black,05131D,f,130,t,Mechanical & Technic,5
32192,0,Technic Axle and Pin Connector Angled #4 - 135°,12,Plastic,Technic Connectors,Black,05131D,f,541,t,Mechanical & Technic,5
60176,0,"Technic Axle Connector 2 x 3 with Ball Socket, Closed Sides, Squared Ends",12,Plastic,Technic Connectors,Black,05131D,f,117,t,Mechanical & Technic,5
11455,0,Technic Pin Connector Perpendicular 2 x 4 Bent - Beam with 90 Hole Ø 4.8,12,Plastic,Technic Connectors,Black,05131D,f,68,t,Mechanical & Technic,5
32184,0,Technic Axle and Pin Connector Perpendicular 3L with Centre Pin Hole,12,Plastic,Technic Connectors,Black,05131D,f,1073,t,Mechanical & Technic,5
32291,0,Technic Axle and Pin Connector Perpendicular Double,12,Plastic,Technic Connectors,Black,05131D,f,659,t,Mechanical & Technic,5
10197,0,Technic Pin Connector Hub with 2 Perpendicular Axles,12,Plastic,Technic Connectors,Black,05131D,f,137,t,Mechanical & Technic,5
93571,0,"Technic Axle Connector 2 x 3 with Ball Socket, Open Lower Axle Holes",12,Plastic,Technic Connectors,Black,05131D,f,338,t,Mechanical & Technic,5
45590,0,Technic Axle Connector Double Flexible [Rubber],12,Rubber,Technic Connectors,Black,05131D,f,368,t,Mechanical & Technic,5
32068,0,Technic Axle and Pin Connector Perpendicular 3L with Pin Hole,12,Plastic,Technic Connectors,Black,05131D,f,140,t,Mechanical & Technic,5
32165,0,Technic Block 3 x 6 x 1 & 2/3,12,Plastic,Technic Connectors,Black,05131D,f,20,t,Mechanical & Technic,5
32175,0,Technic Connector Block 3 x 3 Triangular,12,Plastic,Technic Connectors,Black,05131D,f,46,t,Mechanical & Technic,5
32310,0,Technic Block 3 x 5 x 1 2/3,12,Plastic,Technic Connectors,Black,05131D,f,18,t,Mechanical & Technic,5
90202,0,Technic Pin Connector Round with 4 Clips,12,Plastic,Technic Connectors,Black,05131D,f,33,t,Mechanical & Technic,5
44809,0,Technic Pin Connector Perpendicular 2 x 2 Bent,12,Plastic,Technic Connectors,Black,05131D,f,64,t,Mechanical & Technic,5
53586,0,Technic Axle and Pin Connector Perpendicular with Extension,12,Plastic,Technic Connectors,Black,05131D,f,1,t,Mechanical & Technic,5
61054,0,Technic Axle and Pin Connector 2 x 7 with Two Ball Joint Sockets [Squared Ends],12,Plastic,Technic Connectors,Black,05131D,f,47,t,Mechanical & Technic,5
18654,0,Technic Pin Connector Round 1L  [Beam],12,Plastic,Technic Connectors,Black,05131D,f,454,t,Mechanical & Technic,5
32557,0,Technic Pin Connector Perpendicular Long,12,Plastic,Technic Connectors,Black,05131D,f,241,t,Mechanical & Technic,5
63869,0,Technic Axle and Pin Connector Perpendicular Triple,12,Plastic,Technic Connectors,Black,05131D,f,413,t,Mechanical & Technic,5
92907,0,Technic Axle and Pin Connector Perpendicular Split,12,Plastic,Technic Connectors,Black,05131D,f,261,t,Mechanical & Technic,5
15461,0,Technic Pin Connector 3L with 2 Pins and Center Hole,12,Plastic,Technic Connectors,Black,05131D,f,326,t,Mechanical & Technic,5
48496,0,"Technic, Pin Connector Toggle Joint Smooth Double with 2 Pins",12,Plastic,Technic Connectors,Black,05131D,f,102,t,Mechanical & Technic,5
58177,0,Technic Connector Block 3 x 3 Triangular with Axle,12,Plastic,Technic Connectors,Black,05131D,f,32,t,Mechanical & Technic,5
87408,0,Technic Pin Connector Toggle Joint Smooth Double with Axle and Pin Holes,12,Plastic,Technic Connectors,Black,05131D,f,168,t,Mechanical & Technic,5
10288,0,Technic Axle and Pin Connector Triple [120° Offset],12,Plastic,Technic Connectors,Black,05131D,f,7,t,Mechanical & Technic,5
32166,0,Technic Gearbox Half,12,Plastic,Technic Connectors,Black,05131D,f,14,t,Mechanical & Technic,5
32172,0,Technic Pin Connector Block 3 x 3 x 1,12,Plastic,Technic Connectors,Black,05131D,f,17,t,Mechanical & Technic,5
22961,0,Technic Pin Connector Hub with 1 Axle,12,Plastic,Technic Connectors,Black,05131D,f,58,t,Mechanical & Technic,5
26287,0,Technic Driving Ring Connector Smooth,12,Plastic,Technic Connectors,Black,05131D,f,40,t,Mechanical & Technic,5
32307,0,Technic Axle Connector Block 3 x 6 with 6 Axleholes,12,Plastic,Technic Connectors,Black,05131D,f,19,t,Mechanical & Technic,5
61053,0,Technic Axle and Pin Connector 2 x 5 with Two Ball Joint Sockets [Closed Sides],12,Plastic,Technic Connectors,Black,05131D,f,25,t,Mechanical & Technic,5
64311,0,"Technic Axle and Pin Connector 2 x 7 with Two Ball Joint Sockets, Squared Ends and Axle Hole in Center",12,Plastic,Technic Connectors,Black,05131D,f,4,t,Mechanical & Technic,5
87745,0,"Technic, Pin Connector Round Curved with Fin and Hole",12,Plastic,Technic Connectors,Black,05131D,f,35,t,Mechanical & Technic,5
24122,0,Large Figure Weapon Lightsaber Hilt with Axle Hole and Two Bar Holders,12,Plastic,Technic Connectors,Black,05131D,f,88,t,Mechanical & Technic,5
32305,0,Technic Pin Connector Block 7 x 3,12,Plastic,Technic Connectors,Black,05131D,f,1,t,Mechanical & Technic,5
89651,0,"Technic, Axle and Pin Connector 2 x 7 with Two Ball Joint Sockets, Squared Ends, Open Side Axle Holes",12,Plastic,Technic Connectors,Black,05131D,f,2,t,Mechanical & Technic,5
32474,0,Technic Ball Joint,26,Plastic,Technic Special,Black,05131D,f,248,t,Mechanical & Technic,5
2723,0,Technic Disk 3 x 3,26,Plastic,Technic Special,Black,05131D,f,449,t,Mechanical & Technic,5
47432,0,"Technic Brick Special 2 x 3 with Pin Holes, Rotation Joint Ball Half [Vertical Side], Rotation Joint Socket",26,Plastic,Technic Special,Black,05131D,f,14,t,Mechanical & Technic,5
47452,0,"Technic Brick Special 2 x 2 with Pin Hole, Rotation Joint Ball Half [Horizontal Top], Rotation Joint Socket",26,Plastic,Technic Special,Black,05131D,f,10,t,Mechanical & Technic,5
48172,0,"Technic Brick Special 2 x 2 with Pin Hole, with 2 Rotation Joint Sockets",26,Plastic,Technic Special,Black,05131D,f,91,t,Mechanical & Technic,5
41669,0,Technic Tooth 1 x 3 with Axle Hole,26,Plastic,Technic Special,Black,05131D,f,117,t,Mechanical & Technic,5
32124,0,"Technic Plate 1 x 5 with Smooth Ends, 4 Studs and Centre Axle Hole",26,Plastic,Technic Special,Black,05131D,f,388,t,Mechanical & Technic,5
57908,0,Technic Brick Special 2 x 2 with 10.2mm Balls [Center Mold Indention],26,Plastic,Technic Special,Black,05131D,f,2,t,Mechanical & Technic,5
57518,0,Technic Link Tread Wide with Two Pin Holes,26,Plastic,Technic Special,Black,05131D,f,216,t,Mechanical & Technic,5
32074c01,0,"Technic Competition Cannon, Round Bottom with Black Ends",26,Plastic,Technic Special,Black,05131D,f,27,t,Mechanical & Technic,5
2712,0,Technic Plate Rotor 3 Blade with Toothed Ends and 3 Studs (Propeller),26,Plastic,Technic Special,Black,05131D,f,6,t,Mechanical & Technic,5
2717,0,Technic Seat [3 x 2 Base],26,Plastic,Technic Special,Black,05131D,f,12,t,Mechanical & Technic,5
6585,0,Gearbox 4 x 4 x 1 2/3,26,Plastic,Technic Special,Black,05131D,f,70,t,Mechanical & Technic,5
53585,0,Technic Ball Joint with Through Axle Hole,26,Plastic,Technic Special,Black,05131D,f,394,t,Mechanical & Technic,5
64451,0,Technic Link 1 x 9 Bent (6 - 4),26,Plastic,Technic Special,Black,05131D,f,8,t,Mechanical & Technic,5
6575,0,Technic Cam,26,Plastic,Technic Special,Black,05131D,f,93,t,Mechanical & Technic,5
2711,0,"Technic Plate 1 x 5 with Toothed Ends, 2 Studs and Center Axle Hole",26,Plastic,Technic Special,Black,05131D,f,105,t,Mechanical & Technic,5
4262,0,Technic Plate 1 x 6 with Toothed Ends,26,Plastic,Technic Special,Black,05131D,f,85,t,Mechanical & Technic,5
30397,0,Technic Link 1 x 5,26,Plastic,Technic Special,Black,05131D,f,41,t,Mechanical & Technic,5
2426c01,0,Technic Rack Winder [Complete Assembly],26,Plastic,Technic Special,Black,05131D,f,5,t,Mechanical & Technic,5
14696,0,"Technic Link, Reinforced, with Beveled Edge",26,Plastic,Technic Special,Black,05131D,f,590,t,Mechanical & Technic,5
92013,0,Technic Brick Special 2 x 2 with Ball Receptacle Wide and Axle Hole,26,Plastic,Technic Special,Black,05131D,f,234,t,Mechanical & Technic,5
6588,0,Technic Gearbox 2 x 4 x 3 1/3,26,Plastic,Technic Special,Black,05131D,f,6,t,Mechanical & Technic,5
273,0,Technic Link with Two Studs,26,Plastic,Technic Special,Black,05131D,f,359,t,Mechanical & Technic,5
2950,0,Technic Digger Bucket 4 x 4 x 9 with 3 teeth,26,Plastic,Technic Special,Black,05131D,f,11,t,Mechanical & Technic,5
2951,0,Technic Digger Bucket 8 x 10,26,Plastic,Technic Special,Black,05131D,f,14,t,Mechanical & Technic,5
15379,0,Technic Link Tread with Beveled Edge,26,Plastic,Technic Special,Black,05131D,f,1920,t,Mechanical & Technic,5
6631,0,Technic Changeover Plate,26,Plastic,Technic Special,Black,05131D,f,2,t,Mechanical & Technic,5
47431,0,"Technic Brick Special 2 x 2 with Axle Hole, Rotation Joint Ball Half [Vertical Side], Vertical Axle Hole End",26,Plastic,Technic Special,Black,05131D,f,6,t,Mechanical & Technic,5
48171,0,"Technic Brick Special 2 x 2 with Pin Hole, Rotation Joint Ball Half [Vertical Side]",26,Plastic,Technic Special,Black,05131D,f,41,t,Mechanical & Technic,5
6644,0,Technic Flex Cable End - Ball Connection with Cage,26,Plastic,Technic Special,Black,05131D,f,38,t,Mechanical & Technic,5
4442,0,Technic Plate 1 x 8 with Toothed Ends,26,Plastic,Technic Special,Black,05131D,f,42,t,Mechanical & Technic,5
99010,0,Technic Turntable Small Base (28 Teeth),26,Plastic,Technic Special,Black,05131D,f,70,t,Mechanical & Technic,5
4263,0,Technic Plate 1 x 4 with Toothed Ends,26,Plastic,Technic Special,Black,05131D,f,67,t,Mechanical & Technic,5
424,0,Technic Hub / Handle 1 x 1,26,Plastic,Technic Special,Black,05131D,f,25,t,Mechanical & Technic,5
3873,0,Technic Link Tread,26,Plastic,Technic Special,Black,05131D,f,2578,t,Mechanical & Technic,5
32030,0,Technic Digger Bucket 10 x 18,26,Plastic,Technic Special,Black,05131D,f,9,t,Mechanical & Technic,5
18943,0,Technic Digger Bucket 5 x 7 x 4 1/2 Clamshell with Pin Hole and Axle Hole,26,Plastic,Technic Special,Black,05131D,f,8,t,Mechanical & Technic,5
88323,0,"Technic Link Tread Wide with Two Pin Holes, Reinforced",26,Plastic,Technic Special,Black,05131D,f,893,t,Mechanical & Technic,5
2989,0,Technic Brick 1 x 4 with Bumper Holder,26,Plastic,Technic Special,Black,05131D,f,31,t,Mechanical & Technic,5
70961,0,Technic Rubber Bumper 2 x 4,26,Plastic,Technic Special,Black,05131D,f,20,t,Mechanical & Technic,5
2901,0,Technic Flex Cable End - Ball Connection [No Cage or Clamp],26,Plastic,Technic Special,Black,05131D,f,11,t,Mechanical & Technic,5
17114,0,Technic Brick Special 2 x 2 with 10.2mm Balls with Holes and Axle Hole,26,Plastic,Technic Special,Black,05131D,f,15,t,Mechanical & Technic,5
6247,0,Technic Link 1 x 11,26,Plastic,Technic Special,Black,05131D,f,2,t,Mechanical & Technic,5
2719,0,Technic Plate 1 x 10 with Toothed Ends,26,Plastic,Technic Special,Black,05131D,f,1,t,Mechanical & Technic,5
2856,0,Technic Turntable Large Type 1 Base,26,Plastic,Technic Special,Black,05131D,f,10,t,Mechanical & Technic,5
30621,0,"Technic Brick Special 12 x 2 with 2 Side and 2 End Pins, Technic Holes, and 4W Flared End",26,Plastic,Technic Special,Black,05131D,f,2,t,Mechanical & Technic,5
2991,0,Technic Brick 1 x 2 - 1 x 2 Angled with Bumper Holder [Closed Front],26,Plastic,Technic Special,Black,05131D,f,32,t,Mechanical & Technic,5
11953,0,Technic Grabber Arm Claw with 3L Thick Beam [Type 1],26,Plastic,Technic Special,Black,05131D,f,5,t,Mechanical & Technic,5
18590,0,Gearwheel 8 Tooth with Pin Holes and Flywheel Recess (Ninjago) [Short Shaft],26,Plastic,Technic Special,Black,05131D,f,16,t,Mechanical & Technic,5
15265,0,Technic Digger Bucket 13 x 23,26,Plastic,Technic Special,Black,05131D,f,2,t,Mechanical & Technic,5
6549,0,Technic Stick Shift,26,Plastic,Technic Special,Black,05131D,f,2,t,Mechanical & Technic,5
2906,0,Technic Propeller 4 Blade 7 Stud Diameter with Square Ends,26,Plastic,Technic Special,Black,05131D,f,3,t,Mechanical & Technic,5
18938,0,Technic Turntable Large Type 3 Top (60 Teeth),26,Plastic,Technic Special,Black,05131D,f,35,t,Mechanical & Technic,5
32074c02,0,"Technic Competition Cannon, Round Bottom with Lime Ends",26,Plastic,Technic Special,Black,05131D,f,1,t,Mechanical & Technic,5
28216,0,Shovel 7 x 10 x 5 with 4.85 Hole,26,Plastic,Technic Special,Black,05131D,f,1,t,Mechanical & Technic,5
24375,0,Rubber Technic Tread Attachment,26,Plastic,Technic Special,Black,05131D,f,210,t,Mechanical & Technic,5
57028c02,0,"Technic Competition Arrow, Liftarm Shaft with Hollow Light Bluish Gray Rubber End",26,Plastic,Technic Special,Black,05131D,f,1,t,Mechanical & Technic,5
19540,0,Technic Grabber Arm Claw with 3L Thick Beam [Type 2],26,Plastic,Technic Special,Black,05131D,f,4,t,Mechanical & Technic,5
2607,0,Magnet Holder 2 x 3,39,Plastic,Magnets and Holders,Black,05131D,f,64,t,Mechanical & Technic,5
73092,0,Magnet Cylindrical,39,Plastic,Magnets and Holders,Black,05131D,f,641,t,Mechanical & Technic,5
4023,0,Train Coupling,39,Plastic,Magnets and Holders,Black,05131D,f,110,t,Mechanical & Technic,5
2920,0,Train Coupling New,39,Plastic,Magnets and Holders,Black,05131D,f,229,t,Mechanical & Technic,5
2609a,0,Magnet Holder Tile 2 x 2 - Short Arms,39,Plastic,Magnets and Holders,Black,05131D,f,22,t,Mechanical & Technic,5
270c02,0,Train Base  6 x 12 Type 1 with Wheels and Magnets (Complete),39,Plastic,Magnets and Holders,Black,05131D,f,22,t,Mechanical & Technic,5
736c02,0,Train Base 6 x 16 Type I with Wheels and Red and Blue Magnets,39,Plastic,Magnets and Holders,Black,05131D,f,16,t,Mechanical & Technic,5
2825,0,Technic Beam 1 x 4 Thin with Stud Connector,51,Plastic,Technic Beams,Black,05131D,f,535,t,Mechanical & Technic,5
32524,0,Technic Beam 1 x 7 Thick,51,Plastic,Technic Beams,Black,05131D,f,1019,t,Mechanical & Technic,5
6632,0,Technic Beam 1 x 3 Thin,51,Plastic,Technic Beams,Black,05131D,f,1443,t,Mechanical & Technic,5
32009,0,Technic Beam 1 x 11.5 Double Bent Thick,51,Plastic,Technic Beams,Black,05131D,f,596,t,Mechanical & Technic,5
32140,0,Technic Beam 2 x 4 L-Shape Thick,51,Plastic,Technic Beams,Black,05131D,f,1572,t,Mechanical & Technic,5
32278,0,Technic Beam 1 x 15 Thick,51,Plastic,Technic Beams,Black,05131D,f,1012,t,Mechanical & Technic,5
32316,0,Technic Beam 1 x 5 Thick,51,Plastic,Technic Beams,Black,05131D,f,1331,t,Mechanical & Technic,5
32523,0,Technic Beam 1 x 3 Thick,51,Plastic,Technic Beams,Black,05131D,f,1101,t,Mechanical & Technic,5
32526,0,Technic Beam 3 x 5 L-Shape Thick,51,Plastic,Technic Beams,Black,05131D,f,986,t,Mechanical & Technic,5
40490,0,Technic Beam 1 x 9 Thick,51,Plastic,Technic Beams,Black,05131D,f,898,t,Mechanical & Technic,5
41677,0,Technic Beam 1 x 2 Thin,51,Plastic,Technic Beams,Black,05131D,f,1157,t,Mechanical & Technic,5
43857,0,Technic Beam 1 x 2 Thick,51,Plastic,Technic Beams,Black,05131D,f,376,t,Mechanical & Technic,5
60483,0,Technic Beam 1 x 2 Thick with Pin Hole and Axle Hole,51,Plastic,Technic Beams,Black,05131D,f,954,t,Mechanical & Technic,5
60484,0,Technic Beam 3 x 3 T-Shape Thick,51,Plastic,Technic Beams,Black,05131D,f,409,t,Mechanical & Technic,5
32271,0,Technic Beam 1 x 9 Bent (7 - 3) Thick,51,Plastic,Technic Beams,Black,05131D,f,331,t,Mechanical & Technic,5
32056,0,Technic Beam 3 x 3 L-Shape Thin,51,Plastic,Technic Beams,Black,05131D,f,559,t,Mechanical & Technic,5
32525,0,Technic Beam 1 x 11 Thick,51,Plastic,Technic Beams,Black,05131D,f,744,t,Mechanical & Technic,5
41239,0,Technic Beam 1 x 13 Thick,51,Plastic,Technic Beams,Black,05131D,f,534,t,Mechanical & Technic,5
32449,0,Technic Beam 1 x 4 Thin,51,Plastic,Technic Beams,Black,05131D,f,693,t,Mechanical & Technic,5
2905,0,Technic Beam Triangle Thin [Type I],51,Plastic,Technic Beams,Black,05131D,f,383,t,Mechanical & Technic,5
6629,0,Technic Beam 1 x 9 Bent (6 - 4) Thick,51,Plastic,Technic Beams,Black,05131D,f,567,t,Mechanical & Technic,5
32348,0,Technic Beam 1 x 7 Bent (4 - 4) Thick,51,Plastic,Technic Beams,Black,05131D,f,316,t,Mechanical & Technic,5
32017,0,Technic Beam 1 x 5 Thin,51,Plastic,Technic Beams,Black,05131D,f,254,t,Mechanical & Technic,5
32249,0,Technic Beam 3 x 3 L-Shape with Quarter Ellipse Thin,51,Plastic,Technic Beams,Black,05131D,f,118,t,Mechanical & Technic,5
32250,0,Technic Beam 3 x 5 L-Shape with Quarter Ellipse Thin,51,Plastic,Technic Beams,Black,05131D,f,288,t,Mechanical & Technic,5
11478,0,Technic Beam 1 x 5 Thin with Axle Holes on Ends,51,Plastic,Technic Beams,Black,05131D,f,468,t,Mechanical & Technic,5
99773,0,Technic Beam Triangle Thin [Type II],51,Plastic,Technic Beams,Black,05131D,f,148,t,Mechanical & Technic,5
32063,0,Technic Beam 1 x 6 Thin,51,Plastic,Technic Beams,Black,05131D,f,285,t,Mechanical & Technic,5
32065,0,Technic Beam 1 x 7 Thin,51,Plastic,Technic Beams,Black,05131D,f,192,t,Mechanical & Technic,5
32251,0,Technic Beam 5 x 7 L-Shape with Quarter Ellipse Thin,51,Plastic,Technic Beams,Black,05131D,f,20,t,Mechanical & Technic,5
32062,0,Technic Axle 2 Notched,46,Plastic,Technic Axles,Black,05131D,f,4858,t,Mechanical & Technic,5
32073,0,Technic Axle 5,46,Plastic,Technic Axles,Black,05131D,f,568,t,Mechanical & Technic,5
3705,0,Technic Axle 4,46,Plastic,Technic Axles,Black,05131D,f,6638,t,Mechanical & Technic,5
3706,0,Technic Axle 6,46,Plastic,Technic Axles,Black,05131D,f,4161,t,Mechanical & Technic,5
3708,0,Technic Axle 12,46,Plastic,Technic Axles,Black,05131D,f,1492,t,Mechanical & Technic,5
44294,0,Technic Axle 7,46,Plastic,Technic Axles,Black,05131D,f,3,t,Mechanical & Technic,5
4519,0,Technic Axle 3,46,Plastic,Technic Axles,Black,05131D,f,1940,t,Mechanical & Technic,5
3707,0,Technic Axle 8,46,Plastic,Technic Axles,Black,05131D,f,2370,t,Mechanical & Technic,5
3737,0,Technic Axle 10,46,Plastic,Technic Axles,Black,05131D,f,1703,t,Mechanical & Technic,5
55013,0,Technic Axle 8 with Stop,46,Plastic,Technic Axles,Black,05131D,f,16,t,Mechanical & Technic,5
3704,0,Technic Axle 2,46,Plastic,Technic Axles,Black,05131D,f,560,t,Mechanical & Technic,5
32209,0,Technic Axle 5.5 With Stop [Flat Short End],46,Plastic,Technic Axles,Black,05131D,f,133,t,Mechanical & Technic,5
50451,0,Technic Axle 16,46,Plastic,Technic Axles,Black,05131D,f,24,t,Mechanical & Technic,5
50450,0,Technic Axle 32,46,Plastic,Technic Axles,Black,05131D,f,50,t,Mechanical & Technic,5
32199,0,Hose Soft Axle 11,30,Plastic,Tubes and Hoses,Black,05131D,f,91,t,Mechanical & Technic,5
57539,0,Flexible Ribbed Hose 8mm ends 19L,30,Plastic,Tubes and Hoses,Black,05131D,f,46,t,Mechanical & Technic,5
32580,0,Hose Soft Axle 7,30,Plastic,Tubes and Hoses,Black,05131D,f,23,t,Mechanical & Technic,5
32201,0,Hose Soft Axle 14,30,Plastic,Tubes and Hoses,Black,05131D,f,2,t,Mechanical & Technic,5
32200,0,Hose Soft Axle 12,30,Plastic,Tubes and Hoses,Black,05131D,f,100,t,Mechanical & Technic,5
32235,0,Hose Soft Axle 19,30,Plastic,Tubes and Hoses,Black,05131D,f,8,t,Mechanical & Technic,5
32202,0,Hose Soft Axle 16,30,Plastic,Tubes and Hoses,Black,05131D,f,11,t,Mechanical & Technic,5
27328,0,Hose 10L - Flexible Ribbed with 8mm Ends and Variable Color Center,30,Plastic,Tubes and Hoses,Black,05131D,f,4,t,Mechanical & Technic,5
32476,0,"Large Figure Skeletal, Limb, Angular with Ball Joint, and Axle Hole",41,Plastic,"Bionicle, Hero Factory and Constraction",Black,05131D,f,58,t,Figures,0
50858,0,"Large Figure Foot, with 3 Holes, Visorak",41,Plastic,"Bionicle, Hero Factory and Constraction",Black,05131D,f,14,t,Figures,0
54271,0,"Large Figure Weapon, Zamor Sphere Launcher",41,Plastic,"Bionicle, Hero Factory and Constraction",Black,05131D,f,2,t,Figures,0
54821,0,"Large Figure Weapon, Zamor Sphere / Ball",41,Plastic,"Bionicle, Hero Factory and Constraction",Black,05131D,f,14,t,Figures,0
